,Quality Axis 1,Quality Axis 2,Factor Plane Quality
133,0.00020374285871253652,0.00024284509937176778,0.0004465879580843043
134,0.0013582798542373796,4.2565044521874465e-05,0.0014008448987592541
135,0.0013681342081333999,0.0001529546555021628,0.0015210888636355627
136,0.00013350720194385692,0.00011230367157122266,0.00024581087351507956
137,0.0027066392611086306,0.00012798123506953496,0.0028346204961781658
138,5.430375056929887e-05,0.00012000365206621562,0.00017430740263551448
139,0.0007818452339724734,1.7630529687810624e-05,0.000799475763660284
140,0.000649797315305401,9.729019471492895e-05,0.0007470875100203299
141,7.743825604579055e-05,0.0012776139476260192,0.0013550522036718097
142,0.000486959281259827,0.002220746195162163,0.00270770547642199
143,3.825608342534188e-05,0.0008056068407998293,0.0008438629242251712
144,0.0011360488471094667,0.002080793502944314,0.0032168423500537804
145,0.001709395587373909,0.0008485527816388238,0.0025579483690127327
146,0.00033713391548687857,4.528667547905538e-07,0.00033758678224166913
147,7.0587056088539175e-06,4.3228182705182255e-05,5.028688831403617e-05
148,0.000707287485090773,0.0006271158773600447,0.0013344033624508177
149,0.0014015100168860396,0.0029976792781039215,0.004399189294989961
150,0.0004032429425623477,0.0008862617600479254,0.001289504702610273
151,4.3102654529403963e-07,5.957132406318819e-05,6.0002350608482235e-05
152,0.0016609371643348922,5.942187566581583e-05,0.001720359040000708
153,0.002196406448640648,0.0006397239889474997,0.002836130437588148
154,0.0003472502505327949,0.00020146347494121933,0.0005487137254740142
155,0.0003303069621522198,1.978048413683726e-05,0.00035008744628905704
156,0.0001764244579290526,0.00015809770023478853,0.00033452215816384115
157,0.0013994127561329714,0.00038821515245777006,0.0017876279085907415
158,0.0013320438828582448,7.583491612462623e-05,0.001407878798982871
159,0.0002476033361966129,4.226201126901647e-05,0.0002898653474656294
160,3.0900211992024184e-06,0.0026340925023056226,0.002637182523504825
161,0.0013789318623909862,0.0004969532987624781,0.0018758851611534644
162,0.00040336859102834484,7.686534721047802e-05,0.00048023393823882284
163,0.0008344087857575938,0.006863555542182514,0.007697964327940107
164,3.6274458286334634e-05,2.475127516547059e-05,6.1025733451805224e-05
165,0.0007049534727725258,0.00010036649576173816,0.0008053199685342639
166,0.0006710413278928123,0.001582869482547968,0.00225391081044078
167,0.0002694837723217608,0.0013017037777922698,0.0015711875501140306
168,0.00035553805807356,8.08038260193823e-06,0.0003636184406754982
169,0.0005880048438295329,0.0038253190939886916,0.004413323937818224
170,0.0013299902445077123,1.3055270967631296e-05,0.0013430455154753436
171,8.297573388928953e-05,0.000855688944814203,0.0009386646787034925
172,9.020836833421935e-05,0.0005733986008225084,0.0006636069691567278
173,0.0012178654817955076,7.635076894571386e-05,0.0012942162507412216
174,0.0024012519314528533,9.915737212900967e-05,0.002500409303581863
175,0.0016210368061844993,3.758594079534901e-05,0.0016586227469798484
176,0.0010739866617702624,4.530003808249309e-05,0.0011192866998527555
177,0.0019356509745985936,0.0004740158079517442,0.002409666782550338
178,0.0012553359944066978,7.77079717157635e-05,0.0013330439661224612
179,4.527276801371777e-07,0.0001127978420005973,0.00011325056968073447
180,0.003316928440932594,0.000418732879030398,0.0037356613199629922
181,0.0009202769846893027,6.891617780105938e-06,0.0009271686024694086
182,2.281389210005471e-06,9.123355263264903e-07,3.193724736331961e-06
183,0.0004597174548317873,0.005442481865940413,0.0059021993207722
184,0.00015806182439079673,0.0002591455579072896,0.00041720738229808637
185,0.0019803367182327333,9.418191856931718e-06,0.001989754910089665
186,0.0022025355889636936,0.0018495422832427765,0.00405207787220647
187,0.00019339259206108,0.00042191954495390956,0.0006153121370149895
188,0.0021234682858588764,0.0003527255304368163,0.0024761938162956927
189,0.0026626969647343883,0.004901068934848233,0.007563765899582622
190,3.1478238852367032e-06,0.0009818913815076988,0.0009850392053929356
191,1.8135219298079315e-06,0.00022806733398007464,0.0002298808559098826
192,1.0080207861944528e-07,0.00016940785221879938,0.00016950865429741883
193,0.001175650630811566,0.0029894953013803022,0.004165145932191868
194,0.00044211948565687055,0.00031556537680582566,0.0007576848624626962
195,0.0011171117184390139,0.0007536473312893065,0.0018707590497283205
196,0.0017826291945950467,0.000577062062934372,0.0023596912575294185
197,0.0009662047756592551,1.819390151525651e-05,0.0009843986771745116
198,0.0015672489876408604,4.7626714401647114e-05,0.0016148757020425075
199,0.0026822764335441853,0.0008434904670641339,0.0035257669006083193
200,0.001385187399997288,0.00432325085168941,0.005708438251686698
201,0.0005682770213081651,0.0001966010992056939,0.0007648781205138591
202,0.00045440724228813486,0.001003934923382612,0.001458342165670747
203,0.0016424565187213047,4.1863229187168635e-05,0.0016843197479084733
204,0.002488421875734522,0.0007080438874196391,0.0031964657631541613
205,0.00275288122903695,0.0009656149702580877,0.003718496199295038
206,0.0017644647339456212,0.0009338396993538966,0.0026983044332995177
207,0.00019423606948677829,0.004681363780762704,0.0048755998502494815
208,0.0015935398429299064,0.0003931497116138388,0.001986689554543745
209,3.482829511948965e-05,0.0011018074333992297,0.0011366357285187193
210,0.00030987512689374224,0.00018706488382356847,0.0004969400107173107
211,0.0028435453080239677,0.0010653454561147264,0.003908890764138694
212,0.00017908011625563137,0.001778789424242055,0.001957869540497686
213,0.003088379510989291,0.000645765463659246,0.003734144974648537
214,0.00039969918770742127,3.410993444972635e-05,0.00043380912215714763
215,0.002250844537587711,0.000589865593919596,0.002840710131507307
216,0.0009211035556562103,0.0002437218425843635,0.0011648253982405737
217,0.00136389915800106,0.0005283995845917609,0.0018922987425928207
218,0.0032945645689688584,0.00286152972483781,0.006156094293806668
219,0.000151461115298111,0.0003260448357134669,0.0004775059510115779
220,0.0014910139006630591,0.0008411547651046366,0.0023321686657676957
221,0.0026109371568243545,0.0007648451258841115,0.003375782282708466
222,0.00022981666578114466,0.001713368556889357,0.0019431852226705017
223,0.00011049108303896867,0.002781158160605388,0.002891649243644357
224,0.0004255629090025003,0.00018728850327152455,0.0006128514122740249
225,1.4741828952171308e-05,0.0035613737402014375,0.0035761155691536087
226,0.0014152689364404878,0.0010597522876708257,0.0024750212241113137
227,0.001159716068863983,0.0003728202424184684,0.0015325363112824513
228,0.00018668686855218718,8.280491272873442e-05,0.0002694917812809216
229,4.0094713680019054e-09,6.357838612158756e-10,4.645255229217781e-09
230,0.00024708290451923526,7.949373431703085e-05,0.0003265766388362661
231,4.69172020329232e-08,0.0025511011944761475,0.00255114811167818
232,0.0003029887787785956,0.0016751788755837212,0.001978167654362317
233,0.0004608649469521833,0.00018889998615769088,0.0006497649331098741
234,0.0026254716123298733,0.002346749994891094,0.004972221607220967
235,0.0007254801709712596,0.00043546064981843304,0.0011609408207896928
236,0.0004059037258341161,0.0035543777666928885,0.003960281492527005
237,4.601181790030927e-05,2.9223376519357923e-05,7.52351944196672e-05
238,5.688619674010022e-05,0.0011056803565315685,0.0011625665532716688
239,3.410912656268282e-05,6.536529037708033e-05,9.947441693976315e-05
240,0.00042240572095999206,4.267722989916617e-06,0.00042667344394990865
241,3.998807682845334e-06,1.726828995436804e-05,2.1267097637213373e-05
242,0.0014699355234742265,0.0005057493125978858,0.0019756848360721123
243,3.28312859172272e-05,0.00013165125514041565,0.00016448254105764284
244,0.0009769241841774121,0.0012860081377207239,0.0022629323218981362
245,0.0018113854484330383,0.0005708594130894739,0.002382244861522512
246,0.0009783149209467476,1.6446691154030605e-05,0.000994761612100778
247,0.000302785967147035,7.057239150279139e-06,0.00030984320629731416
248,0.0009122391357935285,0.0020538025889850556,0.002966041724778584
249,0.0014283259943946704,0.0010685776021440647,0.002496903596538735
250,2.5460884393112014e-05,0.0004451418663927788,0.0004706027507858908
251,0.0022880272694342963,0.0005005372366937321,0.0027885645061280283
252,8.177833731540249e-05,0.0014717490044581134,0.0015535273417735158
253,0.0015535438481990018,0.0004177430647883885,0.00197128691298739
254,0.001345123026027962,0.001974994854412188,0.00332011788044015
255,0.000760359613006003,0.00021237682614337798,0.000972736439149381
256,2.282156543066455e-06,0.0023995723471464748,0.002401854503689541
257,8.814665313203132e-06,0.00023212557037043482,0.00024094023568363795
258,0.0009407082831120101,0.0035824085833481858,0.004523116866460196
259,0.0001736566034925155,0.0005855533733949164,0.0007592099768874319
260,0.0019187618717019478,0.0005151279588043381,0.002433889830506286
261,0.00048771440031609184,0.0012515442148705862,0.0017392586151866781
262,0.0017403093364438856,0.0012261448641716676,0.002966454200615553
263,0.0018586735241024586,0.0010516068069583234,0.002910280331060782
264,0.000987923080184177,0.0009375612200938084,0.0019254843002779853
265,0.0025864314107414545,4.778520487027794e-05,0.0026342166156117326
266,1.3617443927736084e-06,2.378370098039651e-05,2.5145445373170117e-05
267,0.00035075822912775746,0.001658348690158909,0.0020091069192866664
268,4.524523007734376e-05,0.002725581371213527,0.0027708266012908705
269,0.0005776167124623456,0.005161544895881556,0.005739161608343902
270,5.691155459957181e-05,0.0008324910191534435,0.0008894025737530152
271,0.0004980777434996945,6.233026740997907e-05,0.0005604080109096736
272,0.0008217174825966138,0.0005449360976802664,0.0013666535802768802
273,0.0003833946419379839,1.0134500946597587e-05,0.0003935291428845815
274,0.0012260963146412081,0.0020207673022273405,0.0032468636168685484
275,4.373808669281877e-05,7.165841684552169e-06,5.090392837737094e-05
276,0.00345242950893582,0.0024553733050224425,0.005907802813958262
277,0.00041892599668704914,0.004480919220515071,0.004899845217202121
278,8.639102897281893e-07,1.3666181304642902e-05,1.4530091594371092e-05
279,0.0005963395877805661,2.917124045923112e-06,0.0005992567118264892
280,0.0006500829655134283,0.000780565421962349,0.0014306483874757772
281,0.000581939860574278,0.0002544399577483752,0.0008363798183226533
282,1.739494642406495e-07,5.52865558606504e-06,5.70260505030569e-06
283,0.0014121303160092768,0.002014131281759156,0.0034262615977684327
284,0.00023008647649793324,0.0014411302100715451,0.0016712166865694785
285,0.0013662755723660932,0.0016079240465322392,0.002974199618898332
286,2.370698213788029e-05,8.70519925714487e-05,0.000110758974709329
287,0.0010929948391833065,0.0010875074502814234,0.00218050228946473
288,0.0009073366956530554,0.000681310807275401,0.0015886475029284564
289,0.0013833627156954894,2.5913258479520137e-05,0.0014092759741750095
290,0.0008560574396990254,0.0008121667152308607,0.001668224154929886
291,0.0011877353101431745,0.005289245472399433,0.006476980782542607
292,0.000496499457444509,0.000310415146188966,0.000806914603633475
293,0.00031011180158077773,1.9899704040577933e-06,0.0003121017719848355
294,0.001217760245642366,0.0031279050985471664,0.004345665344189532
295,0.0004255214044058395,0.00012420992262196227,0.0005497313270278018
296,0.00045879250028029865,0.003988083373223406,0.004446875873503705
297,3.774904102667746e-05,0.0034027994736753587,0.003440548514702036
298,0.001146419029238957,1.349191290037244e-06,0.0011477682205289943
299,0.0008993572048578135,0.0001559145244930476,0.0010552717293508612
300,0.00011805289882844795,0.00034423366965282673,0.00046228656848127465
301,0.00029178893249792395,0.0011105932889707707,0.0014023822214686947
302,0.0018073864868469627,0.00020582997730413192,0.0020132164641510947
303,2.4485664349895583e-06,0.0003176245057356688,0.0003200730721706584
304,0.0007220588429816705,0.002311467645112409,0.0030335264880940794
305,0.0005791417068542333,0.00013157749761855052,0.0007107192044727838
306,0.001230324825805317,0.00010589735971006762,0.0013362221855153847
307,0.0007886340745201488,0.0003623834217556129,0.0011510174962757616
308,0.00016696077691579324,0.00033906244743832034,0.0005060232243541136
309,0.0013600972164244727,0.00012398697557776807,0.0014840841920022408
310,0.0006664390782549961,0.0003129649916397818,0.000979404069894778
311,0.002003273361257984,0.0027000626719209113,0.004703336033178895
312,0.00024096112240480674,0.0005421944648325703,0.000783155587237377
313,0.00028011646346527317,7.104481644951044e-08,0.0002801875082817227
314,0.0006497565767866532,0.005985429449028489,0.006635186025815143
315,1.9197097250558012e-05,0.0006256866784272983,0.0006448837756778562
316,7.481839928834428e-05,0.0030324344308710555,0.0031072528301593996
317,0.000688441934865448,0.0016400989738559215,0.0023285409087213695
318,0.001781455946020605,0.0005279566413437231,0.0023094125873643285
319,0.0016252447095678028,6.955443251826579e-06,0.0016322001528196294
320,0.0017506237151655878,1.75913186659266e-05,0.0017682150338315143
321,0.0006386104693991513,0.0005999768172268397,0.001238587286625991
322,0.0015183338579622385,3.4127399405094166e-06,0.001521746597902748
323,0.0020769189209968947,0.00174049060254566,0.0038174095235425547
324,0.001968053514739028,0.0023573289737164713,0.004325382488455499
325,0.002340137907472838,0.0015294067240553574,0.0038695446315281956
326,0.0015393155018794307,0.0007589049954874979,0.0022982204973669286
327,0.0019409356726977026,0.0009110205340582941,0.002851956206755997
328,0.0016848693769198557,3.257350634970589e-05,0.0017174428832695615
329,0.0008829332928400172,0.002257346915321901,0.0031402802081619183
330,0.0018219789680276501,0.0005008678830954329,0.002322846851123083
331,0.0009049649433119454,7.90474715553404e-05,0.0009840124148672857
332,0.00014409243997827673,0.003623054407045041,0.0037671468470233177
333,0.00023760830233933563,6.770013366714816e-08,0.0002376760024730028
334,0.0005618287961162401,1.4310454230096167e-07,0.0005619719006585411
335,0.0013996574097438744,8.20383464253581e-05,0.0014816957561692324
336,8.236729314597976e-05,0.0012928312402409419,0.0013751985333869217
337,0.0001515489748197582,7.537309217848731e-07,0.00015230270574154305
338,0.0029206946586114663,4.7946667302972114e-05,0.0029686413259144384
339,0.0017790948121737267,0.0004928597482945353,0.0022719545604682617
340,0.0028982348249046437,0.005674947306301348,0.008573182131205991
341,0.0023305746502024645,0.00025036408748978933,0.0025809387376922537
342,0.0016004348263768881,2.4733682239654285e-05,0.0016251685086165423
343,0.002264363964436494,0.0002218582521370537,0.0024862222165735475
344,0.0016569158186580076,7.340217626465225e-06,0.0016642560362844728
345,0.00012426573851123833,0.0011019753807754544,0.0012262411192866928
346,0.00013469197932549224,0.00044182697935992924,0.0005765189586854215
347,0.0018639480996841342,2.796172747675949e-08,0.001863976061411611
348,3.408801247252996e-05,0.0005127150855348023,0.0005468030980073323
349,0.0010214520057796096,0.00042549381098286955,0.001446945816762479
350,0.0004110334228132037,0.00022640102185844267,0.0006374344446716464
351,0.0012983459200494045,0.00025400765622467973,0.0015523535762740842
352,0.0019351085600934192,0.00010366869743873023,0.0020387772575321495
353,0.0005204211566688337,0.003344259921003959,0.0038646810776727927
354,0.0009369889967770337,0.002586286275367151,0.003523275272144185
355,0.0017504942220621948,0.0006396447251709498,0.0023901389472331448
356,0.0025194981279505597,0.0004013302877773698,0.0029208284157279294
357,0.002241645134712396,0.0021097444703652795,0.004351389605077676
358,0.0024714600294985347,3.177570790389118e-05,0.002503235737402426
359,0.0002633893860132131,0.0010556498258919996,0.0013190392119052127
360,0.0009962267823741791,8.314861115901027e-05,0.0010793753935331894
361,0.0006120580217592706,0.0014445876486905887,0.002056645670449859
362,0.002461812522106174,0.00016235689933051514,0.0026241694214366893
363,0.0005485530070573777,0.00033732681656273387,0.0008858798236201116
364,2.2717779817033334e-06,0.00012409116167023932,0.00012636293965194266
365,0.001719313976639537,0.002183321265152851,0.003902635241792388
366,0.0008365762647611353,1.3718861853263011e-06,0.0008379481509464616
367,0.0007835609641718757,0.0016289594774785787,0.0024125204416504545
368,0.0015907718173825342,0.0033094696325308526,0.0049002414499133866
369,8.704171718735572e-05,9.472076723395596e-05,0.00018176248442131168
370,0.0016766756529868559,0.0008882303144616332,0.002564905967448489
371,0.0009366259851496806,0.000447468776204345,0.0013840947613540256
372,0.0009676002390884033,0.00043328772594573297,0.0014008879650341363
373,0.000980344999135515,4.421143328668807e-06,0.0009847661424641837
374,0.0025328438937761624,0.00015562265677458473,0.002688466550550747
375,0.00047900458127082265,0.00035316909200788283,0.0008321736732787054
376,0.0011401597355250475,0.000553366763499373,0.0016935264990244206
377,0.0019357240492477823,0.00023336631550982534,0.0021690903647576076
378,0.0003309137877657689,4.1360847609593e-06,0.0003350498725267282
379,9.47434761413463e-05,0.0008392021911027654,0.0009339456672441117
380,0.00029303045627265313,3.860394353100968e-07,0.00029341649570796324
381,0.0021691424944109577,3.561260965912214e-06,0.0021727037553768698
382,0.0017492431053170324,0.0004963163382996475,0.00224555944361668
383,0.001745624992039489,3.7647662994793845e-05,0.001783272655034283
384,0.000756359086939846,0.00023684710698075595,0.000993206193920602
385,0.0029231786878504374,0.00023167816263169674,0.003154856850482134
386,1.3440651459934535e-07,0.0003025626567893652,0.00030269706330396455
387,0.0023285526305608746,0.0018977432255003564,0.004226295856061231
388,0.002151580038203476,0.00018205541645205598,0.002333635454655532
389,3.934476911497018e-11,0.0015491568996166445,0.0015491569389614137
390,0.0018238784477308768,0.0005224547082248015,0.0023463331559556784
391,0.002653385245304783,0.0012204372293898107,0.0038738224746945934
392,1.1070523400756234e-06,0.0008621833744613158,0.0008632904268013914
393,0.001711562572197122,6.406924790476348e-06,0.0017179694969875984
394,0.000281536955101685,0.0010901243882902123,0.0013716613433918973
395,0.000679944269195153,0.0036168547154836915,0.004296798984678845
396,0.0008006137748596205,0.0012510916449657156,0.002051705419825336
397,0.0007779291782297853,0.0020926415335373737,0.002870570711767159
398,0.002345234174694534,0.0011216781125680784,0.003466912287262612
399,0.0013384268054848103,4.784979843378912e-05,0.0013862766039185995
400,0.002314551920440112,0.00012599942855317495,0.002440551348993287
401,0.0015010636967231349,4.475468537039178e-05,0.0015458183820935268
402,0.0005785004538682991,4.175003305185231e-05,0.0006202504869201514
403,0.0011502768120314635,0.0032725929159997395,0.004422869728031203
404,0.000866018746982703,0.0011032522003383994,0.001969270947321102
405,0.0004040346492858449,0.0012350651949629594,0.0016390998442488043
406,3.487956438566591e-05,0.0009317914368193888,0.0009666710012050547
407,0.0024912608284700885,0.002016769290938652,0.00450803011940874
408,4.975591542289387e-05,8.521316799267199e-06,5.827723222216107e-05
409,0.00221812784229529,1.3519162968866812e-06,0.0022194797585921764
410,6.420413846674545e-05,0.0002594562841577529,0.00032366042262449836
411,0.0007458301751209335,0.00033003124422293945,0.001075861419343873
412,0.0012610461993434248,0.00010514921575379107,0.0013661954150972159
413,0.0009393848641355134,0.0005223892657293884,0.0014617741298649017
414,4.216735014095507e-05,0.00042622055932964363,0.0004683879094705987
415,0.0017941714183251026,0.0011657277808454064,0.0029598991991705093
416,0.0002343847921668425,0.0025253463119809952,0.0027597311041478376
417,0.000965477190711673,0.0014479505244561056,0.0024134277151677784
418,0.00023171538422209458,0.0011425106746245348,0.0013742260588466295
419,0.0011006410894794248,0.001232783723227916,0.002333424812707341
420,0.0031364269031143545,0.004869977694895829,0.008006404598010185
421,0.002638756369250356,0.0032824508512326457,0.005921207220483001
422,0.0008137643881210396,0.001382772257782027,0.0021965366459030665
423,0.0005500959991847367,0.00021082270499257465,0.0007609187041773114
424,0.0004639956340910702,2.534265237149144e-05,0.0004893382864625616
425,0.0015986584317354549,0.0012912918853780616,0.0028899503171135165
426,4.719374520369273e-07,0.0003551613693114894,0.00035563330676352637
427,8.946044690187285e-05,0.0002916810034221033,0.0003811414503239761
428,0.0015340101700293738,0.0006651320142375685,0.0021991421842669423
429,0.0009934483566401994,0.0013995604447747164,0.0023930088014149156
430,0.0009911822322879488,0.0001010802027051858,0.0010922624349931347
431,0.0018282723858713277,0.0009149565557018752,0.002743228941573203
432,0.00013684711673701328,0.0007887656433277458,0.0009256127600647591
433,0.00026092183081583524,0.0001050497051405053,0.00036597153595634054
434,0.0012838205404701712,3.384518201001768e-05,0.001317665722480189
435,3.3200883027769775e-05,0.0009057805095714002,0.0009389813925991699
